27.93,32.99,24.74,34.00,22.92,31.63,26.53,31.31,25.00,28.57,27.00,27.37,21.28,29.41,25.51,28.00,26.04,27.27,28.00,23.96,28.00,26.26,25.25,25.00,23.71,28.16,24.74,25.77,21.51,56.57,25.25,35.64,24.74
29.58,35.64,27.08,34.02,28.57,31.68,26.80,32.32,27.27,30.30,26.04,28.12,27.55,27.27,26.04,29.90,27.84,29.00,26.53,27.37,28.87,29.41,28.28,27.84,27.84,23.96,26.04,30.30,29.00,57.58,26.04,35.05,25.77
26.71,33.33,25.00,31.63,23.96,31.96,25.51,24.47,22.11,28.87,24.49,27.27,23.71,24.47,22.34,28.87,21.88,27.00,18.68,25.77,23.47,25.53,23.71,27.72,24.74,26.53,23.16,27.84,22.11,56.73,22.92,30.21,25.26
27.42,34.65,25.77,28.12,24.74,31.96,25.26,31.68,25.00,26.04,21.28,32.35,25.25,29.70,20.65,26.80,25.51,24.47,24.21,25.77,23.96,24.74,24.49,25.77,27.27,25.51,24.49,28.00,22.92,56.86,28.57,28.72,23.71
27.72,35.29,28.12,32.32,24.21,29.47,29.70,27.66,26.04,25.81,26.04,30.69,27.37,26.53,23.40,26.32,23.16,22.34,25.26,26.00,24.74,26.80,26.04,25.26,26.26,23.16,23.71,25.00,26.04,56.12,24.74,33.68,28.12
27.98,32.65,26.04,31.25,27.84,31.31,24.74,34.31,29.29,29.90,23.91,29.59,24.74,25.81,21.74,26.04,25.00,26.53,24.74,30.69,21.51,23.40,23.71,25.53,24.21,29.70,25.00,28.28,25.77,57.84,24.21,32.29,23.91
29.61,33.00,27.08,29.90,30.39,33.00,25.00,33.00,26.53,31.31,25.77,32.67,25.00,25.81,27.84,29.00,29.29,30.30,29.00,27.27,26.53,30.69,24.21,30.39,26.53,26.53,25.51,27.84,28.87,57.73,28.71,32.29,29.90
29.45,32.32,28.12,35.29,25.00,32.32,26.04,32.00,29.90,29.29,27.37,33.33,26.32,31.63,27.55,32.35,24.21,31.68,21.28,28.28,26.80,28.00,23.96,28.43,27.08,25.51,27.55,25.51,25.26,59.43,27.00,33.00,26.26
30.51,31.31,33.33,27.84,32.35,28.87,30.10,30.30,30.00,30.00,32.04,29.59,26.53,27.72,25.26,27.84,30.00,24.74,28.28,29.41,26.32,31.00,30.00,28.71,31.68,27.55,32.04,25.26,29.70,58.00,30.61,35.64,32.65
27.99,36.63,26.80,29.47,25.26,33.33,25.26,30.93,23.66,28.42,28.28,23.91,25.51,24.73,25.26,27.84,24.74,25.26,25.77,25.00,23.96,25.26,25.00,25.26,21.74,33.98,23.96,32.04,22.34,55.56,23.96,35.64,27.55
29.47,35.00,30.30,31.58,29.29,31.63,26.60,28.42,27.08,31.63,30.00,27.84,27.84,29.59,30.39,32.32,24.21,27.66,27.27,28.12,27.37,28.28,26.04,24.49,26.80,24.73,25.53,25.81,25.26,58.00,29.17,31.91,31.00
28.20,30.11,25.26,33.33,27.00,33.66,26.04,31.31,23.40,29.17,25.77,29.00,27.55,27.08,25.77,25.00,22.58,29.00,27.27,28.28,25.26,23.96,24.49,26.53,27.08,28.57,24.21,25.51,23.40,53.68,30.00,34.34,27.84
29.07,29.47,27.08,31.31,29.47,32.32,25.77,31.68,28.42,35.64,24.21,29.90,27.37,29.70,26.32,26.80,25.77,25.77,28.28,30.00,26.80,24.21,26.80,25.77,27.84,28.43,26.32,24.21,28.87,57.55,26.04,31.63,26.80
30.33,36.00,28.28,36.63,29.00,35.00,24.73,31.63,28.28,30.61,28.57,32.00,30.30,28.72,27.55,33.33,27.27,26.32,28.57,28.57,23.66,27.08,29.00,29.00,27.84,26.04,25.26,28.28,23.66,62.50,24.74,36.36,31.68
29.74,32.61,34.31,36.36,27.08,36.27,26.04,30.61,26.80,32.63,29.59,30.61,23.66,29.59,26.80,28.28,32.04,26.32,27.37,27.84,29.29,28.28,26.32,23.40,23.66,28.28,25.51,26.80,25.00,61.39,25.53,31.91,28.42
28.08,34.95,30.00,28.42,27.00,32.67,27.55,32.65,17.78,27.66,21.28,25.26,25.51,25.00,22.11,25.53,23.16,24.21,28.57,23.66,30.00,27.84,26.80,22.11,27.66,28.57,24.74,29.70,26.53,61.39,27.84,30.53,28.00
