515359160,489803749,507296515,466573197,509630758,493257700,528882407,497351259,517070266,502462097,501946173,505562932,504472448,518483786,503655784,508255218,502940394,507131556,506433354,513061739,499482149,515274526,527659327,510998083,515450416,499551540,514941890,501181554,517342799,512311933,517622902,937983809
495321569,504374399,496838551,478878105,491533342,485209890,499022508,500788313,503110505,497092901,510937456,494586475,493643179,503382923,490045761,508111895,483907043,498237991,492062700,509862622,486354753,485888583,493289451,486076710,485493687,496008790,498659861,526114610,502131088,509929916,510249731,748059353
484035534,515048471,494624133,498783815,504820421,493320146,484959249,480509268,488556419,487271416,503164454,493866182,488109317,481678918,496298591,486794886,495202969,485469852,499877942,492983319,511639297,506254794,511996839,517615276,504093542,510507281,503560294,516611346,494084479,521248590,503558351,674164964
549166522,479771579,544726583,473889304,531067033,465914096,541195313,459618186,556287489,466271437,560572103,468505080,557289607,476939069,548387465,481524794,555373042,472984603,532757752,477873180,539261598,468175058,545240743,476055828,546124006,481198167,548083884,477351807,537848456,471343232,570377582,535252568
527631757,524107287,520500882,530055616,534083969,523930052,529950296,490695481,518527688,510128283,533167271,510253943,542152515,508151594,522657165,516877949,524535530,516988538,543756194,521901583,529679144,521763871,531231051,529869020,523727433,537153449,516402254,536189398,517905261,535819596,524887040,575124879
501013467,517141429,499926757,501599795,490408578,503578155,488971569,507085834,499538836,516137168,494294738,518867461,493816638,516457829,497191991,500254329,501580727,517546825,491509478,500507382,480330398,513897695,491007517,514693792,496045364,510575739,497091586,510121105,502168885,509814376,489882394,566868213
498223119,527439744,486119512,520818238,485768474,507480222,508841284,503517861,505048315,509397181,499003979,516513063,490427521,525672516,495718057,519001022,516787579,528357814,510166619,529752723,512962321,532174052,505463007,533138837,487520189,520905740,491553585,528158665,496038560,527648874,506794187,588036930
521849873,510888080,521337840,498870675,533153669,489899761,530950869,497352727,534160332,496257058,511775726,493552339,527919767,484058381,531725328,495396115,533072412,486036761,521297048,497015052,527571737,483208438,534210801,493307693,532252382,494711643,515668622,491573189,523969543,499326406,524205824,554470449
529901098,503740818,529514456,494632089,534831171,490792249,532818532,484462628,548462454,489196266,528975001,487653725,537532841,483420005,539809423,477798216,525708890,477643270,527805427,483963873,540730297,478589025,538741736,482191224,545447907,488565564,543954330,501495628,549140613,505422227,536741506,544119971
566589541,490765261,575358977,478845341,569730579,452073345,559040530,467350188,573739299,450218925,566962225,466101574,564885283,476625043,575307893,477308966,567222809,470478191,577969642,475302728,557100000,478933138,581762490,482009074,581838664,492949531,566906533,491778817,569466556,515224861,560521717,552215717
552751229,505154435,539959148,493686269,543319802,483875380,538749598,474618131,558195257,474498193,554897961,474296072,554796736,487892904,551567481,474624995,546412993,459540942,549838992,470179137,533129231,467354315,549894058,481626399,538804669,480291958,528556916,480793466,545725577,494775944,535117585,543039992
521132725,522084151,504700335,505201265,512026422,505888248,496385962,501216278,507461508,515691086,491162435,500527008,513066460,505930283,516455021,493363779,513856671,510012767,497630622,490040644,501335837,500281142,512836220,509045930,509311445,490178178,502419811,500439450,510281029,513770001,517701557,555362179
509211959,530652233,516038814,519195204,519802626,509854219,528302685,504761402,543857071,481629775,526543355,502574127,520010301,504171920,527849030,496718825,534420038,488937216,520247213,496340124,521145558,496064701,529986961,512196471,530647009,511288617,529714691,507774656,528847848,518264719,519899030,578516028
521698342,533056117,515327065,507547403,512198000,522848483,496061034,502968581,494766650,501241830,508059833,498829100,495732618,507038215,515234340,503812217,511898310,497666950,514069146,496359084,531469079,493197912,527386826,494141006,531180283,499406621,520432670,499688938,520117513,502566505,522012103,563991089
557472280,449622739,546931491,441973153,551216669,440316099,545870671,441419769,566567267,446247279,532671927,449077122,537493689,432026402,542729498,429641919,556947248,443633859,558143356,448387015,552966187,445458744,554916686,450429047,554913916,444146394,581613022,448830047,576429806,455312173,553085492,501507137
512883024,534419508,520238045,499934262,523925312,501544734,519359861,523359646,511626177,513379154,514916904,524717618,527447806,531138431,530345854,515491524,560686562,517864286,529615329,524230695,532178206,512666285,522267449,504634859,526766491,520706459,521573834,517380819,528178199,508315850,530119507,561714826
534491664,515273546,523791034,500419162,541656551,500160614,525602839,481157786,517665290,485091518,525675433,472198926,525576603,472224587,525477402,482752585,528049782,475703893,557628906,485690465,539820648,494007186,537162964,495478299,535919633,500166864,562476514,499816257,545161662,505570763,534633001,560064521
517653001,537876682,520807529,514964161,524179036,513768408,523411315,531097932,515942122,517431755,513524348,516318655,535754131,515934099,505909566,532388213,521362860,522819742,507277949,523840524,500028691,526505749,493588710,527351102,500729145,530085377,511312702,525718137,514158749,534658394,517396604,586265727
532644088,511197357,525782135,504858077,502683729,491002881,509923009,507554317,532732409,497891985,513629793,484554510,516561265,496822386,530558095,514097340,519501738,506437123,531496149,524495067,534692989,504487425,550239870,498500416,533160977,517084820,539841930,511358280,526312104,519696508,534014055,562639611
496411101,521056340,495699618,504137023,509783769,502324802,507389765,527059284,508899352,511028756,487930200,515334566,491889512,495639612,485110116,511208003,480240521,523765533,497451854,525125589,486635242,504316983,489912512,498514860,483750578,489252951,483875772,497971549,479070200,510292104,488668999,556966809
474301000,576687934,470563273,570289705,477319340,567859764,489022897,565811722,476268932,555452706,478619531,556060515,483542341,555903500,475089196,557089328,484588463,562455885,471386049,561051735,464681113,577387065,474181221,561098486,470305633,570877427,478044048,577317104,468372821,572385698,470585580,625877034
501571636,513454728,509288829,527244095,512676051,508806815,500204570,511531630,492254330,527351980,491490346,513848704,489898825,519983148,502224400,514411692,499253205,521387692,497817954,525926752,506876166,503087181,512300440,504660673,506991288,519591397,511720005,515250384,508677452,513313488,506643230,567512815
514502050,492719668,508522291,478706348,537683455,465544066,506549446,479828992,500554363,477934744,522499256,469301996,529170957,477065770,517369306,477560254,516259221,492137031,506909157,487544983,512768275,489438580,506712296,476012177,509630323,485671845,522051505,485930511,517842147,480013183,518350113,536207864
